t_ns,t_bag_ns,left_pos_rad,right_pos_rad,left_vel_radps,right_vel_radps
1784885678440989336,1784885678442967895,86.495052666,86.476644894,0.2017986333070136,0.20021589892813504
1784885678491013341,1784885678498205938,86.748159531,86.725149816,0.2010072661175743,0.19942453173869576
1784885678540981909,1784885678543992863,87.116314971,87.104043123,0.1986331645492565,0.1986331645492565
1784885678590987583,1784885678601598319,87.363285912,87.352548045,0.1962590629809387,0.1986331645492565
1784885678640992628,1784885678643242224,87.732975333,87.731441352,0.1986331645492565,0.20021589892813504
1784885678690985934,1784885678694462138,87.981480255,87.983014236,0.1986331645492565,0.19942453173869576
1784885678740960279,1784885678746825097,88.233053139,88.236121101,0.1986331645492565,0.1986331645492565
1784885678790975119,1784885678795983333,88.608878484,88.613480427,0.1986331645492565,0.1986331645492565
1784885678840988088,1784885678850693819,88.855849425,88.86351933,0.19784179735981722,0.19784179735981722
1784885678891002169,1784885678893592070,89.23167477,89.239344675,0.2010072661175743,0.2010072661175743
1784885678940981495,1784885678953908095,89.481713673,89.489383578,0.20021589892813504,0.20021589892813504
1784885678990907736,1784885678994592059,89.857539018,89.871344847,0.19784179735981722,0.19784179735981722
1784885679040923360,1784885679042854019,90.10604394,90.116781807,0.19942453173869576,0.19942453173869576
1784885679090913398,1784885679098777070,90.356082843,90.36682071,0.1986331645492565,0.20021589892813504
1784885679140871569,1784885679144141432,90.730374207,90.736510131,0.19784179735981722,0.20021589892813504
1784885679190888862,1784885679201614195,90.983481072,90.988083015,0.19705043017037796,0.1986331645492565
1784885679240963092,1784885679244130117,91.36390836,91.356238455,0.1986331645492565,0.19705043017037796
1784885679290948279,1784885679293609670,91.617015225,91.600141434,0.2017986333070136,0.19942453173869576
1784885679340912209,1784885679348009487,91.873190052,91.851714318,0.2010072661175743,0.1986331645492565
1784885679390862752,1784885679394038646,92.24901539700001,92.227539663,0.19942453173869576,0.19784179735981722
1784885679440889210,1784885679450826578,92.497520319,92.47297662300001,0.19942453173869576,0.1986331645492565
1784885679490928908,1784885679495238275,92.871811683,92.853403911,0.20021589892813504,0.19942453173869576
1784885679540869304,1784885679554346627,93.120316605,93.100374852,0.19942453173869576,0.19942453173869576
1784885679590817403,1784885679595610000,93.488472045,93.479268159,0.19942453173869576,0.19942453173869576
1784885679640802275,1784885679644248595,93.738510948,93.727773081,0.19705043017037796,0.19942453173869576
1784885679691008134,1784885679698621120,93.985481889,93.97934596500001,0.19705043017037796,0.1986331645492565
1784885679740852729,1784885679745313446,94.356705291,94.359773253,0.19942453173869576,0.20021589892813504
1784885679790876373,1784885679801797309,94.606744194,94.609812156,0.20021589892813504,0.19942453173869576
1784885679840853061,1784885679843511564,94.982569539,94.985637501,0.1986331645492565,0.1986331645492565
1784885679890787606,1784885679894467042,95.228006499,95.240278347,0.1986331645492565,0.1986331645492565
1784885679940865465,1784885679947578204,95.479579383,95.488783269,0.19942453173869576,0.20021589892813504
1784885679990808417,1784885679995767176,95.853870747,95.866142595,0.20021589892813504,0.2017986333070136
1784885680040812792,1784885680050380009,96.106977612,96.11924946,0.19942453173869576,0.19942453173869576
1784885680090805672,1784885680094132250,96.484336938,96.490472862,0.19705043017037796,0.19784179735981722
1784885680140752262,1784885680152916787,96.726705936,96.737443803,0.19705043017037796,0.19784179735981722
1784885680190730755,1784885680194630309,97.104065262,97.107133224,0.1986331645492565,0.20021589892813504
1784885680240720264,1784885680243646694,97.357172127,97.357172127,0.19705043017037796,0.19784179735981722
1784885680290750065,1784885680298423543,97.611812973,97.604143068,0.19784179735981722,0.1962590629809387
1784885680340801325,1784885680344819512,97.99070628,97.976900451,0.2010072661175743,0.19784179735981722
1784885680390878953,1784885680401659280,98.242279164,98.222337411,0.2010072661175743,0.1986331645492565
1784885680440703448,1784885680445932930,98.621172471,98.595094794,0.2017986333070136,0.1986331645492565
1784885680490723028,1784885680493434024,98.869677393,98.846667678,0.19942453173869576,0.1986331645492565
1784885680540785490,1784885680547260097,99.116648334,99.098240562,0.19942453173869576,0.1986331645492565
1784885680590726766,1784885680594600250,99.489405717,99.472531926,0.2010072661175743,0.19942453173869576
1784885680640748901,1784885680651075920,99.737910639,99.722570829,0.19942453173869576,0.20021589892813504
1784885680690674956,1784885680693652712,100.10760006,100.102998117,0.19705043017037796,0.19942453173869576
1784885680740664744,1784885680752750687,100.354571001,100.354571001,0.1962590629809387,0.19784179735981722
1784885680790665733,1784885680794960845,100.725794403,100.730396346,0.19784179735981722,0.1986331645492565
1784885680840704514,1784885680843611076,100.977367287,100.978901268,0.20021589892813504,0.19942453173869576
1784885680890679878,1784885680897683985,101.228940171,101.23200813300001,0.20021589892813504,0.20021589892813504
1784885680940639929,1784885680943735427,101.604765516,101.612435421,0.19784179735981722,0.19784179735981722
1784885680990979649,1784885681001566818,101.848668495,101.857872381,0.19784179735981722,0.1986331645492565
1784885681040708683,1784885681045323936,102.222959859,102.236765688,0.2010072661175743,0.2017986333070136
1784885681090650727,1784885681093690400,102.474532743,102.48527061,0.19784179735981722,0.1986331645492565
1784885681140685239,1784885681146095345,102.727639608,102.736843494,0.19784179735981722,0.19784179735981722
1784885681190616765,1784885681194820094,103.101930972,103.109600877,0.19784179735981722,0.1986331645492565
1784885681240599933,1784885681251158663,103.351969875,103.355037837,0.19784179735981722,0.1986331645492565
1784885681290589766,1784885681294342490,103.732397163,103.72779522,0.19942453173869576,0.19942453173869576
1784885681340644128,1784885681353272443,103.98857199,103.97323218,0.20021589892813504,0.1986331645492565
1784885681390660587,1784885681394570511,104.368999278,104.350591506,0.19942453173869576,0.1962590629809387
1784885681440604167,1784885681444193228,104.61903818100001,104.596028466,0.20021589892813504,0.1986331645492565
1784885681490566690,1784885681498828292,104.870611065,104.84299940700001,0.2017986333070136,0.20021589892813504
1784885681540541044,1784885681545963241,105.244902429,105.217290771,0.2010072661175743,0.19942453173869576
1784885681590569335,1784885681600609173,105.493407351,105.473465598,0.19942453173869576,0.1986331645492565
1784885681640642138,1784885681643693366,105.861562791,105.847756962,0.1986331645492565,0.1986331645492565
1784885681690590495,1784885681694028448,106.106999751,106.096261884,0.19942453173869576,0.19942453173869576
1784885681740569164,1784885681746104808,106.35703865400001,106.347834768,0.19942453173869576,0.20021589892813504
1784885681790548369,1784885681793929643,106.726728075,106.725194094,0.19705043017037796,0.1986331645492565
1784885681840591287,1784885681850655882,106.973699016,106.975232997,0.1962590629809387,0.19784179735981722
1784885681890517500,1784885681893900700,107.34952436100001,107.351058342,0.20021589892813504,0.20021589892813504
1784885681940525460,1784885681953511596,107.598029283,107.604165207,0.20021589892813504,0.19942453173869576
1784885681990488371,1784885681994371318,107.972320647,107.981524533,0.1986331645492565,0.1986331645492565
1784885682040474063,1784885682042725216,108.225427512,108.233097417,0.19784179735981722,0.19942453173869576
1784885682090486513,1784885682098608358,108.472398453,108.48313632,0.19784179735981722,0.1986331645492565
1784885682140526848,1784885682145706672,108.846689817,108.857427684,0.19942453173869576,0.2010072661175743
1784885682190500914,1784885682200664460,109.099796682,109.107466587,0.19942453173869576,0.2010072661175743
1784885682240511272,1784885682242816806,109.474088046,109.483291932,0.19705043017037796,0.19705043017037796
1784885682290458045,1784885682292795761,109.724126949,109.72566093,0.1986331645492565,0.19942453173869576
1784885682340433056,1784885682346492925,109.980301776,109.974165852,0.20021589892813504,0.19942453173869576
1784885682390477871,1784885682394288717,110.360729064,110.346923235,0.19942453173869576,0.19784179735981722
1784885682440492506,1784885682449402706,110.612301948,110.595428157,0.19942453173869576,0.19784179735981722
1784885682490570762,1784885682492686378,110.989661274,110.96818554000001,0.19942453173869576,0.19784179735981722
1784885682540418753,1784885682553605975,111.239700177,111.216690462,0.20021589892813504,0.1986331645492565
1784885682590411946,1784885682594200591,111.613991541,111.594049788,0.2017986333070136,0.20021589892813504
1784885682640489220,1784885682645349477,111.865564425,111.84255471,0.1986331645492565,0.19784179735981722
1784885682690789019,1784885682697693587,112.111001385,112.092593613,0.19784179735981722,0.19942453173869576
1784885682740439871,1784885682744469168,112.477622844,112.469952939,0.1986331645492565,0.19942453173869576
1784885682790469985,1784885682800765864,112.724593785,112.72152582300001,0.19942453173869576,0.19942453173869576
1784885682840383892,1784885682845261795,113.094283206,113.095817187,0.19705043017037796,0.19942453173869576
1784885682890396009,1784885682893986200,113.34585609,113.351992014,0.19784179735981722,0.19784179735981722
1784885682940471098,1784885682947464839,113.59436101200001,113.597428974,0.19942453173869576,0.19705043017037796
1784885682990430463,1784885682993867971,113.973254319,113.976322281,0.20812957082252773,0.19230222703374233
1784885683040392555,1784885683050049080,114.237099051,114.214089336,0.2215828130429953,0.17884898481327477
1784885683090362612,1784885683092662721,114.651273921,114.550031175,0.22553964899019163,0.1733094144871999
1784885683140341204,1784885683154015861,114.93812836800001,114.766322496,0.22712238336907017,0.1709353129188821
1784885683190317871,1784885683194691955,115.367643048,115.088458506,0.22553964899019163,0.17014394572944283
1784885683240455423,1784885683244770607,115.64682759,115.301681865,0.22633101617963092,0.17014394572944283
1784885683290341324,1784885683296652419,115.935216018,115.514905224,0.22633101617963092,0.1709353129188821
1784885683340317102,1784885683342771598,116.366264679,115.832439291,0.22712238336907017,0.17014394572944283
1784885683390303175,1784885683400624441,116.65925505,116.04566265,0.22949648493738797,0.17014394572944283
1784885683440398881,1784885683449746225,117.091837692,116.36319671700001,0.22870511774794872,0.1709353129188821
1784885683490520361,1784885683493920467,117.38022612,116.574886095,0.22870511774794872,0.16935257854000355
1784885683540332069,1784885683546282177,117.667080567,116.78810945400001,0.22949648493738797,0.17014394572944283
1784885683590279110,1784885683594241898,118.096595247,117.110245464,0.22870511774794872,0.1685612113505643
1784885683640273459,1784885683650137696,118.37731377,117.31886688,0.22633101617963092,0.16935257854000355
1784885683690310377,1784885683693624069,118.797624564,117.642536871,0.22633101617963092,0.17014394572944283
1784885683740333370,1784885683753546350,119.081411049,117.854226249,0.22633101617963092,0.17014394572944283
1784885683790259674,1784885683793652948,119.506323786,118.179430221,0.22633101617963092,0.1709353129188821
1784885683840261892,1784885683843118629,119.793178233,118.397255523,0.22712238336907017,0.17014394572944283
1784885683890293422,1784885683897622970,120.08003268,118.612012863,0.22791375055850946,0.1709353129188821
1784885683940291456,1784885683944145741,120.50954736,118.934148873,0.22633101617963092,0.1709353129188821
1784885683990232757,1784885684000650510,120.794867826,119.150440194,0.22791375055850946,0.1709353129188821
1784885684040256756,1784885684043521678,121.224382506,119.474110185,0.22712238336907017,0.17014394572944283
1784885684090605343,1784885684092906860,121.50663501,119.688867525,0.22712238336907017,0.1709353129188821
1784885684140301315,1784885684146237945,121.795023438,119.905158846,0.2168346099063597,0.17884898481327477
1784885684190217832,1784885684192979749,122.206130346,120.245702628,0.20417273487533139,0.19546769579149942
1784885684240268533,1784885684251799894,122.466907116,120.492673569,0.20021589892813504,0.20021589892813504
1784885684290213879,1784885684295217136,122.848868385,120.870032895,0.1986331645492565,0.19784179735981722
1784885684340183203,1784885684353437531,123.10197525,121.115469855,0.19942453173869576,0.19784179735981722
1784885684390188114,1784885684394934425,123.479334576,121.492829181,0.2010072661175743,0.20021589892813504
1784885684440201025,1784885684444230767,123.733975422,121.738266141,0.20021589892813504,0.20021589892813504
1784885684490201289,1784885684497614141,123.982480344,121.989839025,0.20021589892813504,0.1986331645492565
1784885684540153374,1784885684544214779,124.35370374600001,122.36106242700001,0.19942453173869576,0.19784179735981722
1784885684590198891,1784885684600688303,124.599140706,122.606499387,0.19942453173869576,0.19784179735981722
1784885684640237390,1784885684644392394,124.970364108,122.976188808,0.1986331645492565,0.20021589892813504
1784885684690195494,1784885684693297882,125.214267087,123.230829654,0.18755402389710674,0.20575546925420993
1784885684740168039,1784885684746264572,125.447432199,123.490072443,0.17251804729776063,0.22237418023243458
1784885684790117995,1784885684793322722,125.774170152,123.911917218,0.1709353129188821,0.22633101617963092
1784885684840114223,1784885684850019029,125.98739351100001,124.198771665,0.16935257854000355,0.22712238336907017
1784885684890125300,1784885684893839012,126.311063502,124.626752364,0.1709353129188821,0.22712238336907017
1784885684940165077,1784885684952716724,126.527354823,124.916674773,0.1685612113505643,0.22870511774794872
1784885684990191986,1784885684995324818,126.846422871,125.344655472,0.17172668010832134,0.22791375055850946
1784885685040094306,1784885685042991927,127.062714192,125.6330439,0.1709353129188821,0.22712238336907017
1784885685090096114,1784885685097693517,127.279005513,125.919898347,0.16935257854000355,0.22712238336907017
1784885685140077611,1784885685142873061,127.598073561,126.352480989,0.1709353129188821,0.22712238336907017
1784885685190126913,1784885685201622873,127.814364882,126.640869417,0.1780576176238355,0.21841734428523824
1784885685240187862,1784885685243267495,128.150306721,127.053510306,0.19151085984430308,0.20733820363308847
1784885685290043727,1784885685293856871,128.395743681,127.309685133,0.1962590629809387,0.20259000049645284
1784885685340140115,1784885685348642579,128.648850546,127.56585996,0.19784179735981722,0.20021589892813504
1784885685390068730,1784885685394268340,129.027743853,127.938617343,0.19784179735981722,0.1986331645492565
1784885685440120532,1784885685450570839,129.282384699,128.185588284,0.20021589892813504,0.1986331645492565
1784885685490121026,1784885685494562324,129.659744025,128.556811686,0.20021589892813504,0.20021589892813504
1784885685540009702,1784885685541833711,129.91285089,128.803782627,0.2010072661175743,0.19705043017037796
1784885685590043284,1784885685596775990,130.165957755,129.050753568,0.2010072661175743,0.19705043017037796
1784885685639994062,1784885685644444711,130.537181157,129.42657891300001,0.19942453173869576,0.1986331645492565
1784885685689996963,1784885685699425985,130.78568607900002,129.672015873,0.1986331645492565,0.19942453173869576
1784885685740333911,1784885685744860142,131.1553755,130.049375199,0.19942453173869576,0.19784179735981722
1784885685790355273,1784885685802012803,131.402346441,130.29634614,0.19942453173869576,0.19942453173869576
1784885685840012480,1784885685842876921,131.775103824,130.673705466,0.1962590629809387,0.1986331645492565
1784885685889980275,1784885685896108601,132.019006803,130.92527835,0.19784179735981722,0.1986331645492565
1784885685940047167,1784885685948018278,132.267511725,131.175317253,0.1986331645492565,0.19942453173869576
1784885685990139686,1784885685992762585,132.644871051,131.552676579,0.19942453173869576,0.20021589892813504
1784885686040012684,1784885686050486305,132.893375973,131.808851406,0.188345391086546,0.21050367239084553
1784885686089951212,1784885686093603768,133.244657622,132.206152485,0.18517992232878894,0.2112950395802848
1784885686139926921,1784885686141737062,133.477822734,132.471531198,0.1859712895182282,0.21287777395916335
1784885686189919923,1784885686194976619,133.710987846,132.73997787300002,0.18438855513934965,0.2136691411486026
1784885686240008635,1784885686244672792,134.059201533,133.146482838,0.18517992232878894,0.2136691411486026
1784885686290535972,1784885686299792926,134.29236664500002,133.417997475,0.18517992232878894,0.21525187552748115
1784885686340144101,1784885686343188739,134.642114313,133.822968459,0.1828058207604711,0.21208640676972407
1784885686389883157,1784885686402426457,134.873745444,134.086813191,0.19151085984430308,0.20417273487533139
1784885686439912858,1784885686448297876,135.241900884,134.47030844100001,0.19705043017037796,0.20259000049645284
1784885686489936634,1784885686492479378,135.495007749,134.721881325,0.19942453173869576,0.1986331645492565
1784885686539963113,1784885686547770358,135.751182576,134.970386247,0.19942453173869576,0.19784179735981722
1784885686589889828,1784885686593122256,136.130075883,135.340075668,0.19942453173869576,0.19784179735981722
1784885686639882960,1784885686651043505,136.378580805,135.58858059,0.19942453173869576,0.19784179735981722
1784885686689890535,1784885686691712545,136.752872169,135.959803992,0.2017986333070136,0.1986331645492565
1784885686739884778,1784885686743506726,137.002911072,136.211376876,0.19942453173869576,0.19784179735981722
1784885686789836045,1784885686796004404,137.248348032,136.456813836,0.1986331645492565,0.19942453173869576
1784885686839888817,1784885686844136569,137.618037453,136.837241124,0.1986331645492565,0.20021589892813504
1784885686889832790,1784885686898720720,137.863474413,137.087280027,0.1986331645492565,0.1986331645492565
1784885686939963884,1784885686944496189,138.236231796,137.463105372,0.19784179735981722,0.19942453173869576
1784885686989854197,1784885687002975862,138.48780468,137.711610294,0.1986331645492565,0.19942453173869576
1784885687039894772,1784885687045060991,138.863630025,138.092037582,0.1986331645492565,0.1986331645492565
1784885687089924518,1784885687091784578,139.11213494700002,138.340542504,0.20021589892813504,0.1986331645492565
1784885687139829965,1784885687147059791,139.360639869,138.592115388,0.20021589892813504,0.20021589892813504
1784885687189841084,1784885687192622110,139.734931233,138.971008695,0.1986331645492565,0.19784179735981722
1784885687239772880,1784885687250994103,139.98497013600002,139.222581579,0.19467632860206016,0.2033813676858921
1784885687289957307,1784885687292021969,140.351591595,139.606076829,0.1859712895182282,0.21287777395916335
1784885687339835888,1784885687342912523,140.583222726,139.879125447,0.1780576176238355,0.2215828130429953
1784885687389767555,1784885687396527574,140.805649971,140.155242027,0.1630216410244894,0.23582742245290214
1784885687439762490,1784885687442268647,141.113980152,140.597028555,0.15748207069841452,0.24136699277897702
1784885687489776645,1784885687500307481,141.31339768200002,140.900756793,0.15669070350897524,0.24294972715785557
1784885687539866938,1784885687543982300,141.614057958,141.35634915,0.15589933631953598,0.24057562558953774
1784885687589840524,1784885687602922400,141.813475488,141.655475445,0.15748207069841452,0.24215835996841628
1784885687639805149,1784885687644763711,142.112601783,142.111067802,0.15748207069841452,0.23899289121065923
1784885687689715744,1784885687693301975,142.310485332,142.411728078,0.15906480507729306,0.23741015683178068
1784885687739712142,1784885687748068202,142.514504805,142.703184468,0.19071949265486382,0.21050367239084553
1784885687789722390,1784885687794485738,142.871922378,143.103553509,0.19705043017037796,0.20259000049645284
1784885687839780946,1784885687851373841,143.118893319,143.353592412,0.19942453173869576,0.19942453173869576
1784885687890213414,1784885687892722590,143.48858274,143.7340197,0.19942453173869576,0.20021589892813504
1784885687939719306,1784885687942935458,143.735553681,143.982524622,0.1986331645492565,0.1986331645492565
1784885687989687134,1784885687996941270,143.982524622,144.234097506,0.19705043017037796,0.1986331645492565
1784885688039714033,1784885688043417971,144.353748024,144.612990813,0.19784179735981722,0.19942453173869576
1784885688089693811,1784885688099981682,144.602252946,144.863029716,0.19784179735981722,0.19942453173869576
1784885688139755318,1784885688144231743,144.97654431,145.243457004,0.1986331645492565,0.1986331645492565
1784885688189940531,1784885688202809179,145.228117194,145.493495907,0.2010072661175743,0.1986331645492565
1784885688239669935,1784885688246836196,145.603942539,145.87085523300001,0.19705043017037796,0.20021589892813504
1784885688289978094,1784885688292997348,145.849379499,146.119360155,0.20021589892813504,0.20021589892813504
1784885688339736809,1784885688348594635,146.10248636400001,146.374001001,0.20021589892813504,0.19942453173869576
1784885688390003752,1784885688393585355,146.478311709,146.745224403,0.19784179735981722,0.1986331645492565
1784885688439691107,1784885688450803124,146.726816631,146.993729325,0.19784179735981722,0.1986331645492565
1784885688489601357,1784885688492965045,147.101107995,147.364952727,0.1986331645492565,0.1986331645492565
1784885688539567822,1784885688543632229,147.352680879,147.611923668,0.1986331645492565,0.19784179735981722
1784885688589616886,1784885688597148597,147.607321725,147.857360628,0.1986331645492565,0.1986331645492565
1784885688639644769,1784885688642875549,147.986215032,148.22858403,0.1986331645492565,0.19784179735981722
1784885688689929060,1784885688700867787,148.240855878,148.478622933,0.19942453173869576,0.19784179735981722
1784885688739625525,1784885688743939731,148.619749185,148.851380316,0.20021589892813504,0.19784179735981722
1784885688789907076,1784885688803374642,148.869788088,149.099885238,0.20971230520140627,0.19230222703374233
1784885688839668495,1784885688844866507,149.257885281,149.463438735,0.21287777395916335,0.1859712895182282
1784885688889627720,1784885688892745720,149.524797975,149.696603847,0.2136691411486026,0.18517992232878894
1784885688939625070,1784885688947777899,149.788642707,149.928234978,0.21287777395916335,0.1859712895182282
1784885688989551336,1784885688992842090,150.182875824,150.28105060800002,0.21208640676972407,0.18438855513934965
1784885689039565207,1784885689051032900,150.446720556,150.511147758,0.21208640676972407,0.18438855513934965
1784885689089512348,1784885689093372839,150.847089597,150.860895426,0.21287777395916335,0.1859712895182282
1784885689139547625,1784885689144360505,151.115536272,151.0971285,0.2112950395802848,0.1835971879499104
1784885689189601899,1784885689195800127,151.379381004,151.32722565,0.21208640676972407,0.1835971879499104
1784885689239545282,1784885689243610208,151.77975004500001,151.681575261,0.2136691411486026,0.18517992232878894
1784885689289521789,1784885689299401032,152.04973070100002,151.914740373,0.21446050833804187,0.18517992232878894
1784885689339595505,1784885689343728478,152.45163372300001,152.26295406,0.21446050833804187,0.18517992232878894
1784885689389517020,1784885689402700164,152.720080398,152.494585191,0.21287777395916335,0.18517992232878894
1784885689439575960,1784885689444517785,153.12198342,152.844332859,0.21287777395916335,0.18517992232878894
1784885689489564318,1784885689492610902,153.390430095,153.072896028,0.21050367239084553,0.18517992232878894
1784885689539557656,1784885689549553421,153.65887677,153.30606114,0.20021589892813504,0.19546769579149942
1784885689589849324,1784885689593707797,154.04237202,153.672682599,0.20021589892813504,0.19784179735981722
1784885689639539759,1784885689651418841,154.297012866,153.91965354,0.2010072661175743,0.1986331645492565
1784885689689436204,1784885689693652387,154.678974135,154.293944904,0.19942453173869576,0.19784179735981722
1784885689739498847,1784885689743957405,154.930547019,154.537847883,0.19942453173869576,0.1986331645492565
1784885689789490575,1784885689796422257,155.182119903,154.786352805,0.20021589892813504,0.19942453173869576
1784885689839562810,1784885689843680192,155.554877286,155.163712131,0.2010072661175743,0.1986331645492565
1784885689889600679,1784885689900167847,155.804916189,155.412217053,0.2017986333070136,0.20021589892813504
1784885689939538784,1784885689944376475,156.177673572,155.792644341,0.19705043017037796,0.1986331645492565
1784885689989969692,1784885690003124155,156.42004257,156.041149263,0.19705043017037796,0.1986331645492565
1784885690039420813,1784885690046017117,156.791265972,156.42004257,0.1986331645492565,0.2010072661175743
1784885690089447524,1784885690093348899,157.03977089400001,156.670081473,0.19784179735981722,0.1986331645492565
1784885690139511044,1784885690148470100,157.288275816,156.923188338,0.19784179735981722,0.19784179735981722
1784885690189718471,1784885690191818481,157.664101161,157.299013683,0.19942453173869576,0.1986331645492565
1784885690239430169,1784885690253553020,157.914140064,157.547518605,0.1986331645492565,0.19942453173869576
1784885690289376854,1784885690293479961,158.288431428,157.929479874,0.19942453173869576,0.19942453173869576
1784885690339413897,1784885690342292152,158.540004312,158.18258673900002,0.1986331645492565,0.1986331645492565
1784885690389369395,1784885690397276112,158.788509234,158.428023699,0.1986331645492565,0.19942453173869576
1784885690439478835,1784885690443643915,159.164334579,158.80845098700001,0.1986331645492565,0.20021589892813504
1784885690489316923,1784885690499783051,159.415907463,159.05542192800002,0.1986331645492565,0.20021589892813504
1784885690539412717,1784885690542590839,159.788664846,159.432781254,0.19784179735981722,0.19942453173869576
1784885690589354791,1784885690592119747,160.043305692,159.678218214,0.19705043017037796,0.20021589892813504
1784885690639501838,1784885690645545883,160.296412557,159.926723136,0.1986331645492565,0.19784179735981722
1784885690689332094,1784885690692645678,160.675305864,160.297946538,0.2010072661175743,0.19784179735981722
1784885690739373728,1784885690748889504,160.931480691,160.544917479,0.20021589892813504,0.1986331645492565
1784885690789723969,1784885690791974088,161.305772055,160.917674862,0.19942453173869576,0.19784179735981722
1784885690839439222,1784885690852142341,161.555810958,161.167713765,0.19942453173869576,0.19784179735981722
1784885690889306899,1784885690893379121,161.928568341,161.540471148,0.2017986333070136,0.20021589892813504
1784885690939383732,1784885690942610959,162.178607244,161.792044032,0.20021589892813504,0.19942453173869576
1784885690989289145,1784885690996741295,162.428646147,162.042082935,0.1986331645492565,0.1986331645492565
1784885691039282050,1784885691044651392,162.79373362500002,162.420976242,0.19705043017037796,0.1986331645492565
1784885691089290844,1784885691099804503,163.040704566,162.669481164,0.19784179735981722,0.20021589892813504
1784885691139394069,1784885691142664197,163.413461949,163.04684049,0.1986331645492565,0.20021589892813504
1784885691189602817,1784885691191952830,163.663500852,163.299947355,0.19784179735981722,0.19784179735981722
1784885691239328668,1784885691245255730,163.913539755,163.549986258,0.1986331645492565,0.19784179735981722
1784885691289259268,1784885691292199534,164.287831119,163.927345584,0.19942453173869576,0.20021589892813504
1784885691339293966,1784885691348916191,164.53940400300002,164.180452449,0.20021589892813504,0.20021589892813504
1784885691389310555,1784885691392785192,164.913695367,164.557811775,0.1986331645492565,0.1986331645492565
1784885691439245729,1784885691452836098,165.16526825100001,164.81091864,0.19942453173869576,0.19942453173869576
1784885691489560758,1784885691493845026,165.541093596,165.186743985,0.19784179735981722,0.1986331645492565
1784885691539234524,1784885691542462121,165.789598518,165.435248907,0.1986331645492565,0.19942453173869576
1784885691589271758,1784885691596703708,166.041171402,165.682219848,0.1986331645492565,0.20021589892813504
1784885691639275682,1784885691644550037,166.420064709,166.058045193,0.19705043017037796,0.1986331645492565
1784885691689150975,1784885691700930628,166.671637593,166.30041419100002,0.1986331645492565,0.19784179735981722
1784885691739181081,1784885691755624191,167.053598862,166.674705555,0.2010072661175743,0.19784179735981722
1784885691789152916,1784885691792840895,167.306705727,166.921676496,0.20021589892813504,0.19784179735981722
1784885691839169820,1784885691845864278,167.562880554,167.170181418,0.2010072661175743,0.1986331645492565
1784885691889130157,1784885691891172897,167.932569975,167.542938801,0.19942453173869576,0.19784179735981722
1784885691939141969,1784885691949114647,168.181074897,167.79144372300001,0.19942453173869576,0.19942453173869576
1784885691989153077,1784885691992873107,168.552298299,168.168803049,0.2010072661175743,0.20021589892813504
1784885692039171633,1784885692051790748,168.800803221,168.417307971,0.19942453173869576,0.1986331645492565
1784885692089211188,1784885692094946092,169.170492642,168.796201278,0.19705043017037796,0.1986331645492565
1784885692139176272,1784885692142036493,169.417463583,169.0447062,0.19784179735981722,0.19942453173869576
1784885692189115377,1784885692197302003,169.665968505,169.294745103,0.1986331645492565,0.20021589892813504
1784885692239145045,1784885692241247221,170.040259869,169.67363841,0.19942453173869576,0.19942453173869576
1784885692289136143,1784885692300728861,170.293366734,169.926745275,0.20021589892813504,0.19784179735981722
1784885692339208712,1784885692342410461,170.667658098,170.304104601,0.19784179735981722,0.1986331645492565
1784885692389905159,1784885692393809387,170.917697001,170.555677485,0.20021589892813504,0.20021589892813504
1784885692439139416,1784885692446241560,171.167735904,170.805716388,0.19942453173869576,0.20021589892813504
1784885692489072560,1784885692491667669,171.542027268,171.184609695,0.1986331645492565,0.19942453173869576
1784885692539064621,1784885692549687804,171.792066171,171.436182579,0.19784179735981722,0.1986331645492565
1784885692589057349,1784885692593177010,172.166357535,171.808939962,0.19784179735981722,0.19942453173869576
1784885692639069167,1784885692640899455,172.41793041900002,172.060512846,0.1986331645492565,0.19942453173869576
1784885692689419902,1784885692693936731,172.672571265,172.305949806,0.1986331645492565,0.1986331645492565
1784885692739088970,1784885692742328140,173.05146457200001,172.675639227,0.19784179735981722,0.19784179735981722
1784885692789046277,1784885692797741315,173.30610541800002,172.924144149,0.19942453173869576,0.19784179735981722
1784885692839099589,1784885692841455435,173.684998725,173.295367551,0.2010072661175743,0.1986331645492565
1784885692889060044,1784885692900768116,173.936571609,173.545406454,0.2017986333070136,0.19942453173869576
1784885692939114393,1784885692943258884,174.312396954,173.918163837,0.19942453173869576,0.19784179735981722
1784885692989033113,1784885692992722888,174.556299933,174.16820274,0.19942453173869576,0.1986331645492565
1784885693039015272,1784885693046769976,174.803270874,174.419775624,0.19942453173869576,0.20021589892813504
1784885693089321167,1784885693091942014,175.172960295,174.79713495000001,0.19942453173869576,0.1986331645492565
1784885693139036920,1784885693149399251,175.422999198,175.048707834,0.1986331645492565,0.20021589892813504
1784885693189052670,1784885693192633534,175.792688619,175.424533179,0.19705043017037796,0.1986331645492565
1784885693239031146,1784885693241880240,176.041193541,175.67150412,0.1986331645492565,0.20021589892813504
1784885693288968832,1784885693294572885,176.291232444,175.92461098500002,0.20021589892813504,0.20021589892813504
1784885693339033371,1784885693343804481,176.667057789,176.301970311,0.1986331645492565,0.19784179735981722
1784885693388959577,1784885693397812799,176.917096692,176.553543195,0.1986331645492565,0.19784179735981722
1784885693438991898,1784885693442400398,177.291388056,176.932436502,0.19942453173869576,0.19942453173869576
