t_start_ns,t_end_ns,t_bag_ns,scan_idx,bssid,ssid,rssi_dbm,freq_mhz,last_seen_ms
1789550092257868032,1789550095913661952,1789550095964927103,2,2c:5a:0f:e5:7f:ef,eduspot,-89.0,5280.0,4204
1789550092257868032,1789550095913661952,1789550095964927103,2,8c:97:ea:a4:87:84,Freebox-32CD89,-88.0,5200.0,4204
1789550092257868032,1789550095913661952,1789550095964927103,2,7c:26:64:69:50:04,,-79.0,2462.0,12496
1789550092257868032,1789550095913661952,1789550095964927103,2,a2:f1:22:b1:33:3b,The best Phone out there,-87.0,5200.0,4204
1789550092257868032,1789550095913661952,1789550095964927103,2,d6:31:fc:35:fc:75,iPhone17 Pro BME,-88.0,5220.0,4204
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:d5:90,CESI_Corp,-87.0,5320.0,4204
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:d5:92,CESI_Robots,-91.0,5320.0,4204
1789550092257868032,1789550095913661952,1789550095964927103,2,8c:97:ea:a4:87:80,Freebox-32CD89,-72.0,2462.0,4
1789550096467848960,1789550100005695232,1789550100050781060,3,a2:0c:c2:cf:c6:70,Galaxy S24 Ultra,-69.0,2412.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:61:91:c0,CESI_Corp,-55.0,2417.0,4096
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:61:91:c1,CESI_HotSpot,-59.0,2417.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:61:91:c2,CESI_Robots,-59.0,2417.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:61:91:c3,CESI_Recherche,-59.0,2417.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:61:91:c4,CESI_Iot,-59.0,2417.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:61:f4:50,CESI_Corp,-71.0,2437.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:61:f4:51,CESI_HotSpot,-70.0,2437.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:61:f4:52,CESI_Robots,-72.0,2437.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:61:f4:53,CESI_Recherche,-70.0,2437.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:61:f4:54,CESI_Iot,-72.0,2437.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:61:e5:71,CESI_HotSpot,-60.0,2472.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:61:e5:72,CESI_Robots,-61.0,2472.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:61:e5:73,CESI_Recherche,-62.0,2472.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:61:e5:74,CESI_Iot,-62.0,2472.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:61:e5:70,CESI_Corp,-61.0,2472.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,02:91:9e:71:b0:15,poppy_net,-34.0,2472.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:91:c0,CESI_Corp,-60.0,5320.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:91:c1,CESI_HotSpot,-60.0,5320.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:91:c2,CESI_Robots,-60.0,5320.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:91:c3,CESI_Recherche,-60.0,5320.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:91:c4,CESI_Iot,-60.0,5320.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a0:d2:d0,CESI_Corp,-73.0,5540.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a0:d2:d1,CESI_HotSpot,-72.0,5540.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a0:d2:d2,CESI_Robots,-72.0,5540.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a0:d2:d3,CESI_Recherche,-73.0,5540.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a0:d2:d4,CESI_Iot,-72.0,5540.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:f4:50,CESI_Corp,-64.0,5580.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:f4:51,CESI_HotSpot,-64.0,5580.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:f4:52,CESI_Robots,-64.0,5580.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:f4:53,CESI_Recherche,-64.0,5580.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:f4:54,CESI_Iot,-64.0,5580.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:e5:70,CESI_Corp,-52.0,5620.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:e5:71,CESI_HotSpot,-52.0,5620.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:e5:72,CESI_Robots,-52.0,5620.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:e5:73,CESI_Recherche,-52.0,5620.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:e5:74,CESI_Iot,-52.0,5620.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,32:24:a9:e8:3e:7f,DIRECT-7F-HP OfficeJet Pro 9010,-72.0,2437.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,78:c4:0e:d7:b1:30,RM828_WIFI,-70.0,2412.0,4096
1789550096467848960,1789550100005695232,1789550100050781060,3,f8:d0:27:79:d8:b8,EB79D8B8-@E8D0dUTYu1AOsK,-72.0,2462.0,16588
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:a9:73,CESI_Recherche,-85.0,5280.0,16588
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:a9:74,CESI_Iot,-85.0,5280.0,12392
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:a9:70,CESI_Corp,-85.0,5280.0,16588
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:a9:71,CESI_HotSpot,-85.0,5280.0,16588
1789550096467848960,1789550100005695232,1789550100050781060,3,7c:26:64:69:50:05,,-90.0,5320.0,12392
1789550096467848960,1789550100005695232,1789550100050781060,3,2c:5a:0f:e5:7f:e1,eduroam,-74.0,2412.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:60:d2:d3,CESI_Recherche,-71.0,2427.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:60:d2:d4,CESI_Iot,-62.0,2427.0,4096
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:a1:a9:72,CESI_Robots,-84.0,5280.0,16588
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:60:d2:d1,CESI_HotSpot,-74.0,2427.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,2c:5a:0f:e5:7f:e0,eduspot,-69.0,2412.0,16588
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:60:d2:d2,CESI_Robots,-70.0,2427.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,d4:bd:4f:60:d2:d0,CESI_Corp,-69.0,2427.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,8e:97:ea:a4:87:85,,-88.0,5200.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,2c:5a:0f:e5:7f:ef,eduspot,-89.0,5280.0,0
1789550096467848960,1789550100005695232,1789550100050781060,3,8c:97:ea:a4:87:84,Freebox-32CD89,-88.0,5200.0,8296
1789550096467848960,1789550100005695232,1789550100050781060,3,7c:26:64:69:50:04,,-79.0,2462.0,16588
1789550096467848960,1789550100005695232,1789550100050781060,3,a2:f1:22:b1:33:3b,The best Phone out there,-87.0,5200.0,8296
