t_ns,t_bag_ns,left_wheel_rad,right_wheel_rad,left_wheel_vel,right_wheel_vel
1789550086224247431,1789550086228304689,281.083610478,432.923185782,0.2168346099063597,0.2168346099063597
1789550086229718441,1789550086241312502,281.083610478,432.923185782,0.2192087114746775,0.21841734428523824
1789550086242790827,1789550086246730420,281.226270711,433.05817611,0.2192087114746775,0.21841734428523824
1789550086251588700,1789550086262733363,281.226270711,433.05817611,0.21762597709579895,0.2168346099063597
1789550086264579958,1789550086269745102,281.36279502,433.194700419,0.21762597709579895,0.2168346099063597
1789550086270364017,1789550086282780248,281.36279502,433.194700419,0.2192087114746775,0.21762597709579895
1789550086283386478,1789550086288246054,281.505455253,433.335826671,0.2192087114746775,0.21762597709579895
1789550086292334607,1789550086303943447,281.505455253,433.335826671,0.2215828130429953,0.2192087114746775
1789550086307557009,1789550086310852707,281.643513543,433.473884961,0.2215828130429953,0.2192087114746775
1789550086312303661,1789550086323880520,281.643513543,433.473884961,0.2192087114746775,0.21762597709579895
1789550086323920852,1789550086326714300,281.784639795,433.611943251,0.2192087114746775,0.21762597709579895
1789550086327781725,1789550086330620876,281.784639795,433.611943251,0.2192087114746775,0.21762597709579895
1789550086332319307,1789550086344638781,281.784639795,433.611943251,0.22000007866411675,0.21762597709579895
1789550086344626911,1789550086348436155,281.927300028,433.750001541,0.22000007866411675,0.21762597709579895
1789550086349788296,1789550086355560003,281.927300028,433.750001541,0.22000007866411675,0.21762597709579895
1789550086354321471,1789550086367222305,281.927300028,433.750001541,0.22079144585355603,0.2192087114746775
1789550086367440153,1789550086371413467,282.066892299,433.889593812,0.22079144585355603,0.2192087114746775
1789550086372286451,1789550086375839348,282.066892299,433.889593812,0.22079144585355603,0.2192087114746775
1789550086385986807,1789550086390081138,282.066892299,433.889593812,0.22000007866411675,0.21841734428523824
1789550086390512482,1789550086394952918,282.203416608,434.029186083,0.22000007866411675,0.21841734428523824
1789550086407605275,1789550086411097284,282.203416608,434.029186083,0.2215828130429953,0.22000007866411675
1789550086413266373,1789550086418904064,282.343008879,434.170312335,0.2215828130429953,0.22000007866411675
1789550086418619255,1789550086431698252,282.343008879,434.170312335,0.22079144585355603,0.22000007866411675
1789550086434980339,1789550086438610141,282.48260115,434.308370625,0.22079144585355603,0.22000007866411675
1789550086438382720,1789550086450524382,282.48260115,434.308370625,0.22079144585355603,0.21762597709579895
1789550086455849987,1789550086459478623,282.62065944,434.447962896,0.22079144585355603,0.21762597709579895
1789550086460189091,1789550086471687858,282.62065944,434.447962896,0.22316554742187383,0.21841734428523824
1789550086472239219,1789550086475504102,282.761785692,434.584487205,0.22316554742187383,0.21841734428523824
1789550086477499176,1789550086480027296,282.761785692,434.584487205,0.22316554742187383,0.21841734428523824
1789550086483333178,1789550086491554136,282.761785692,434.584487205,0.22000007866411675,0.21841734428523824
1789550086491712152,1789550086494814668,282.895242039,434.725613457,0.22000007866411675,0.21841734428523824
1789550086498631042,1789550086500844871,282.895242039,434.725613457,0.22000007866411675,0.21841734428523824
1789550086502754428,1789550086513189437,282.895242039,434.725613457,0.2192087114746775,0.21841734428523824
1789550086512925386,1789550086515114531,283.03636829100003,434.86827369,0.2192087114746775,0.21841734428523824
1789550086517618132,1789550086522099308,283.03636829100003,434.86827369,0.2192087114746775,0.21841734428523824
1789550086522514763,1789550086533934088,283.03636829100003,434.86827369,0.22000007866411675,0.2192087114746775
1789550086535067881,1789550086539150120,283.1728926,435.004797999,0.22000007866411675,0.2192087114746775
1789550086539551001,1789550086543935438,283.1728926,435.004797999,0.22000007866411675,0.2192087114746775
1789550086554950566,1789550086557739589,283.1728926,435.004797999,0.21841734428523824,0.2192087114746775
1789550086557821143,1789550086561840364,283.306348947,435.142856289,0.21841734428523824,0.2192087114746775
1789550086562279634,1789550086578380426,283.306348947,435.142856289,0.2192087114746775,0.21841734428523824
1789550086576852103,1789550086581647828,283.44594121800003,435.283982541,0.2192087114746775,0.21841734428523824
1789550086583039173,1789550086585035191,283.44594121800003,435.283982541,0.2192087114746775,0.21841734428523824
1789550086589004247,1789550086597102374,283.44594121800003,435.283982541,0.2192087114746775,0.2192087114746775
1789550086597988635,1789550086600840915,283.580931546,435.423574812,0.2192087114746775,0.2192087114746775
1789550086602250648,1789550086606396089,283.580931546,435.423574812,0.2192087114746775,0.2192087114746775
1789550086607247092,1789550086620159500,283.580931546,435.423574812,0.2168346099063597,0.21841734428523824
1789550086619083631,1789550086623125630,283.718989836,435.563167083,0.2168346099063597,0.21841734428523824
1789550086623992243,1789550086634989149,283.718989836,435.563167083,0.2168346099063597,0.21841734428523824
1789550086628216868,1789550086639448992,283.718989836,435.563167083,0.21762597709579895,0.21841734428523824
1789550086639658340,1789550086642946834,283.858582107,435.705827316,0.21762597709579895,0.21841734428523824
1789550086644608933,1789550086650286475,283.858582107,435.705827316,0.21762597709579895,0.21841734428523824
1789550086648388363,1789550086659575710,283.858582107,435.705827316,0.21841734428523824,0.2192087114746775
1789550086660255401,1789550086664243882,283.996640397,435.843885606,0.21841734428523824,0.2192087114746775
1789550086664596505,1789550086669143717,283.996640397,435.843885606,0.21841734428523824,0.2192087114746775
1789550086669552357,1789550086680123938,283.996640397,435.843885606,0.2168346099063597,0.21841734428523824
1789550086680164085,1789550086683537078,284.134698687,435.980409915,0.2168346099063597,0.21841734428523824
1789550086684623317,1789550086688713000,284.134698687,435.980409915,0.2168346099063597,0.21841734428523824
1789550086690471190,1789550086700986197,284.134698687,435.980409915,0.2192087114746775,0.21841734428523824
1789550086703605723,1789550086707261673,284.275824939,436.124604129,0.2192087114746775,0.21841734428523824
1789550086707339227,1789550086711002992,284.275824939,436.124604129,0.2192087114746775,0.21841734428523824
1789550086712705349,1789550086721790051,284.275824939,436.124604129,0.21841734428523824,0.21841734428523824
1789550086722241653,1789550086724867808,284.413883229,436.262662419,0.21841734428523824,0.21841734428523824
1789550086727789939,1789550086732193153,284.413883229,436.262662419,0.21841734428523824,0.21841734428523824
1789550086732852641,1789550086744277298,284.413883229,436.262662419,0.2168346099063597,0.21841734428523824
1789550086743568997,1789550086748907231,284.5534755,436.40225469,0.2168346099063597,0.21841734428523824
1789550086751011784,1789550086764525365,284.5534755,436.40225469,0.2192087114746775,0.2192087114746775
1789550086765262592,1789550086770495995,284.689999809,436.54184696100003,0.2192087114746775,0.2192087114746775
1789550086769995467,1789550086773797878,284.689999809,436.54184696100003,0.2192087114746775,0.2192087114746775
1789550086774388441,1789550086786064242,284.689999809,436.54184696100003,0.2192087114746775,0.21841734428523824
1789550086789688804,1789550086793351865,284.832660042,436.679905251,0.2192087114746775,0.21841734428523824
1789550086805608656,1789550086809169108,284.832660042,436.679905251,0.2192087114746775,0.2192087114746775
1789550086809614100,1789550086813097146,284.96765037,436.822565484,0.2192087114746775,0.2192087114746775
1789550086813841502,1789550086826820020,284.96765037,436.822565484,0.22000007866411675,0.22079144585355603
1789550086827846075,1789550086832763502,285.108776622,436.962157755,0.22000007866411675,0.22079144585355603
1789550086832921647,1789550086837652485,285.108776622,436.962157755,0.22000007866411675,0.22079144585355603
1789550086838131698,1789550086848410451,285.108776622,436.962157755,0.21762597709579895,0.22000007866411675
1789550086850623928,1789550086855367858,285.246834912,437.103284007,0.21762597709579895,0.22000007866411675
1789550086855424876,1789550086858241323,285.246834912,437.103284007,0.21762597709579895,0.22000007866411675
1789550086859897570,1789550086869088584,285.246834912,437.103284007,0.21841734428523824,0.22079144585355603
1789550086869220211,1789550086871983419,285.389495145,437.244410259,0.21841734428523824,0.22079144585355603
1789550086872270765,1789550086876940123,285.389495145,437.244410259,0.21841734428523824,0.22079144585355603
1789550086889611516,1789550086892075193,285.389495145,437.244410259,0.22000007866411675,0.22079144585355603
1789550086894711940,1789550086897235263,285.526019454,437.382468549,0.22000007866411675,0.22079144585355603
1789550086897586757,1789550086911386500,285.526019454,437.382468549,0.21841734428523824,0.2192087114746775
1789550086911759530,1789550086916383166,285.665611725,437.518992858,0.21841734428523824,0.2192087114746775
1789550086916298630,1789550086920793361,285.665611725,437.518992858,0.21841734428523824,0.2192087114746775
1789550086921455145,1789550086932548198,285.665611725,437.518992858,0.2192087114746775,0.2192087114746775
1789550086932315184,1789550086938272999,285.802136034,437.658585129,0.2192087114746775,0.2192087114746775
1789550086937612270,1789550086941116020,285.802136034,437.658585129,0.2192087114746775,0.2192087114746775
1789550086953635027,1789550086956815968,285.802136034,437.658585129,0.2192087114746775,0.22000007866411675
1789550086957564454,1789550086960675044,285.941728305,437.796643419,0.2192087114746775,0.22000007866411675
1789550086962227978,1789550086975316197,285.941728305,437.796643419,0.21841734428523824,0.21762597709579895
1789550086974594915,1789550086978493694,286.07978659500003,437.934701709,0.21841734428523824,0.21762597709579895
1789550086979681375,1789550086985654838,286.07978659500003,437.934701709,0.21841734428523824,0.21762597709579895
1789550086985540526,1789550086997000238,286.07978659500003,437.934701709,0.2192087114746775,0.2192087114746775
1789550086994369120,1789550086997198142,286.222446828,438.07429398,0.2192087114746775,0.2192087114746775
1789550086998769075,1789550087002260103,286.222446828,438.07429398,0.2192087114746775,0.2192087114746775
1789550087002331694,1789550087015854672,286.222446828,438.07429398,0.21841734428523824,0.22000007866411675
1789550087016386475,1789550087022140254,286.358971137,438.21081828900003,0.21841734428523824,0.22000007866411675
1789550087021761448,1789550087025803376,286.358971137,438.21081828900003,0.21841734428523824,0.22000007866411675
1789550087025747322,1789550087036555470,286.358971137,438.21081828900003,0.21762597709579895,0.21841734428523824
1789550087037409099,1789550087041513397,286.495495446,438.345808617,0.21762597709579895,0.21841734428523824
1789550087042705463,1789550087047067588,286.495495446,438.345808617,0.21762597709579895,0.21841734428523824
1789550087047982531,1789550087056825389,286.495495446,438.345808617,0.21841734428523824,0.2192087114746775
1789550087057579261,1789550087061326604,286.638155679,438.48846885,0.21841734428523824,0.2192087114746775
1789550087062221121,1789550087064155226,286.638155679,438.48846885,0.21841734428523824,0.2192087114746775
1789550087067269101,1789550087079475385,286.638155679,438.48846885,0.2168346099063597,0.2192087114746775
1789550087077682166,1789550087082118159,286.77774795,438.621925197,0.2168346099063597,0.2192087114746775
1789550087083366502,1789550087090012187,286.77774795,438.621925197,0.2168346099063597,0.2192087114746775
1789550087089051375,1789550087099789840,286.77774795,438.621925197,0.2160432427169204,0.2168346099063597
1789550087101938403,1789550087104328739,286.918874202,438.763051449,0.2160432427169204,0.2168346099063597
1789550087105291032,1789550087108568089,286.918874202,438.763051449,0.2160432427169204,0.2168346099063597
1789550087110551600,1789550087121324249,286.918874202,438.763051449,0.21762597709579895,0.21841734428523824
1789550087122387707,1789550087127789383,287.060000454,438.90264372,0.21762597709579895,0.21841734428523824
1789550087127416391,1789550087129884762,287.060000454,438.90264372,0.21762597709579895,0.21841734428523824
1789550087132265672,1789550087141136493,287.060000454,438.90264372,0.21762597709579895,0.21841734428523824
1789550087140799445,1789550087144075595,287.201126706,439.036100067,0.21762597709579895,0.21841734428523824
1789550087145667411,1789550087148921468,287.201126706,439.036100067,0.21762597709579895,0.21841734428523824
1789550087148274668,1789550087153161207,287.201126706,439.036100067,0.21762597709579895,0.21841734428523824
1789550087153443367,1789550087163977003,287.201126706,439.036100067,0.2168346099063597,0.2168346099063597
1789550087163729490,1789550087167424575,287.343786939,439.1787603,0.2168346099063597,0.2168346099063597
1789550087167445926,1789550087169452029,287.343786939,439.1787603,0.2168346099063597,0.2168346099063597
1789550087172262134,1789550087183872875,287.343786939,439.1787603,0.2192087114746775,0.21841734428523824
1789550087185481321,1789550087189394419,287.484913191,439.313750628,0.2192087114746775,0.21841734428523824
1789550087190286177,1789550087194383715,287.484913191,439.313750628,0.2192087114746775,0.21841734428523824
1789550087203680323,1789550087207979116,287.484913191,439.313750628,0.2168346099063597,0.21762597709579895
1789550087207398259,1789550087210662149,287.6214375,439.451808918,0.2168346099063597,0.21762597709579895
1789550087212336667,1789550087224954053,287.6214375,439.451808918,0.2192087114746775,0.2160432427169204
1789550087224752224,1789550087230386450,287.767165695,439.591401189,0.2192087114746775,0.2160432427169204
1789550087228568120,1789550087232528588,287.767165695,439.591401189,0.2192087114746775,0.2160432427169204
1789550087233150685,1789550087247111133,287.767165695,439.591401189,0.2215828130429953,0.21841734428523824
1789550087247237890,1789550087255711831,287.905223985,439.729459479,0.2215828130429953,0.21841734428523824
1789550087254550783,1789550087267061060,287.905223985,439.729459479,0.21841734428523824,0.21762597709579895
1789550087267678324,1789550087271949247,288.044816256,439.867517769,0.21841734428523824,0.21762597709579895
1789550087272940003,1789550087276882433,288.044816256,439.867517769,0.21841734428523824,0.21762597709579895
1789550087287895077,1789550087292540548,288.044816256,439.867517769,0.22000007866411675,0.21762597709579895
1789550087294768424,1789550087297765543,288.185942508,440.008644021,0.22000007866411675,0.21762597709579895
